松山區,臺北市松山區三民路166巷1~50號,20.64,10109,63.56,11000000,173056,0,0,306954,2772763,25.061994,121.564514
松山區,臺北市松山區八德路四段601~650號,6.15,10107,56.95,14500000,254609,0,0,308009,2771383,25.049495,121.574912
文山區,臺北市文山區樟新街32巷1~50號,25.86,10108,128.47,14400000,112088,33.93,0,306035,2763498,24.978384,121.555029
文山區,臺北市文山區興隆路三段185巷9弄1~50號,30.7,10108,102.24,7400000,72377,0,0,306589,2765404,24.995571,121.560594
文山區,臺北市文山區樟新街51~100號,22.8,10108,116.98,16000000,136779,0,0,306079,2763360,24.977137,121.555459
文山區,臺北市文山區興隆路一段70巷9弄1~50號,43.56,10108,103.79,15360000,147991,0,0,304562,2766192,25.00276,121.540546
文山區,臺北市文山區興隆路一段70巷11弄1~50號,39.75,10108,82.38,16000000,194222,0,0,304592,2766129,25.00219,121.540841
文山區,臺北市文山區興隆路三段181巷51~100號,65.55,10107,246.15,36400000,157263,30.46,2480000,306765,2765512,24.99654,121.562342
文山區,臺北市文山區久康街1~50號,31.67,10108,71.76,6700000,93367,0,0,307040,2764672,24.988946,121.565032
松山區,臺北市松山區民生東路五段151~200號,4.49,10108,51.52,10000000,194082,0,0,306732,2772468,25.059339,121.562301
松山區,寶清段一小段51~100地號,2.04,10108,0,125410,61542,0,0,307194,2772175,25.056676,121.566868
文山區,臺北市文山區福興路78巷1~50號,38.62,10108,101.24,14600000,144212,0,0,305585,2766360,25.004239,121.550687
文山區,臺北市文山區興隆路四段101~150號,29.66,10108,155.7,15700000,100837,54.69,0,306720,2764262,24.985256,121.561845
文山區,臺北市文山區久康街24巷1~50號,19.63,10108,242.27,33000000,136214,38.64,0,307114,2764665,24.98888,121.565764
文山區,臺北市文山區樟新街8巷1~50號,42.14,10108,202.18,19600000,96943,0,0,305972,2763575,24.979082,121.554408
文山區,臺北市文山區福興路1~50號,27.5,10108,84.55,9800000,115908,0,0,305599,2766218,25.002957,121.55082
文山區,臺北市文山區樟新街8巷1~50號,31.74,10109,138.27,14000000,101248,0,0,305979,2763622,24.979506,121.554479
松山區,臺北市松山區三民路68巷1~50號,31.05,10107,128.44,21580000,168013,0,0,306983,2771973,25.054861,121.564769
松山區,臺北市松山區南京東路五段201~250號,4.42,10108,55.44,12300000,221874,0,0,307004,2771611,25.051592,121.564962
松山區,臺北市松山區南京東路五段201~250號,4.42,10108,55.5,13900000,250450,0,0,306990,2771625,25.051719,121.564824
文山區,臺北市文山區秀明路二段1~50號,43.14,10108,177.36,22100000,124603,13.25,0,308137,2765027,24.992109,121.575913
文山區,臺北市文山區辛亥路四段101巷93弄1~50號,63.38,10107,123.69,13550000,109551,0,0,306646,2766646,25.006782,121.56121
文山區,臺北市文山區政大一街320巷101~150號,39.32,10108,288.95,38500000,133242,0,0,309231,2764270,24.985233,121.586717
